Date,Neutral,Hname,Hscore,Hfouls,Hblocks,Hsteals,Hturnovers,Hassists,Hteam-rebounds,Hrebounds,Hoff-rebounds,Hft-attempted,Hft-made,Htreys-attempted,Htreys-made,Hfg-attempted,Hfg-made,Hminutes,Aname,Ascore,Afouls,Ablocks,Asteals,Aturnovers,Aassists,Ateam-rebounds,Arebounds,Aoff-rebounds,Aft-attempted,Aft-made,Atreys-attempted,Atreys-made,Afg-attempted,Afg-made,Aminutes
12/11/2012,0,Rutgers,68,15,10,15,14,11,0,24,10,23,15,14,3,58,25,40,Geo. Washington,65,19,5,9,23,15,0,40,18,12,9,20,4,63,26,40
12/11/2012,0,N.J.I.T.,69,28,4,14,10,15,0,33,16,28,16,24,9,67,22,40,Army,67,23,4,4,22,9,0,46,10,35,27,14,2,43,19,40
12/11/2012,0,Illinois,64,9,7,7,9,6,0,38,15,27,16,23,6,60,21,40,Norfolk St.,54,20,6,7,14,12,0,30,8,8,6,23,6,55,21,40
12/11/2012,0,Auburn,92,12,7,13,12,23,0,35,10,18,13,24,11,63,34,40,Grambling St.,42,16,3,5,24,8,0,27,9,8,6,18,4,51,16,40
12/11/2012,0,LSU,80,16,7,12,17,19,0,44,14,20,11,19,9,63,30,40,Chattanooga,67,17,4,8,15,11,0,33,9,13,8,24,9,67,25,40
12/11/2012,0,LA Lafayette,77,14,2,14,16,11,0,32,12,20,15,24,8,68,27,40,Lamar,60,19,3,8,25,5,0,37,11,13,9,8,1,57,25,40
12/11/2012,0,Minnesota,70,15,4,11,10,14,0,38,16,22,17,18,7,60,23,40,North Dakota St.,57,19,5,8,13,12,0,23,6,12,8,20,7,50,21,40
12/11/2012,0,San Jose St.,54,16,6,1,18,9,0,33,17,26,18,14,6,60,15,40,Santa Clara,75,25,9,8,17,16,0,34,11,19,13,20,8,58,27,40
12/11/2012,0,Nevada,69,13,5,4,19,17,0,41,10,18,14,19,9,51,23,40,Cal Poly,56,18,4,13,9,14,0,24,9,10,5,25,7,67,22,40
12/11/2012,0,St. Mary's,120,18,5,7,10,29,0,46,11,35,29,23,13,63,39,40,Jackson St.,67,24,2,8,11,7,0,20,6,19,16,24,9,62,21,40
12/12/2012,0,Ohio St.,85,13,5,12,20,15,0,48,19,26,19,19,10,59,28,40,Savannah St.,45,20,3,7,20,6,0,21,7,9,4,10,1,54,20,40
12/12/2012,0,Temple,72,10,3,12,8,17,0,37,16,18,14,17,4,71,27,40,Towson,61,16,3,3,18,4,0,39,11,9,8,14,1,60,26,40
12/12/2012,0,Vermont,52,15,4,6,14,7,0,30,5,19,14,9,4,37,17,40,Dartmouth,50,23,3,8,11,6,0,28,13,12,10,16,4,57,18,40
12/12/2012,0,Niagara,75,15,6,12,20,16,0,36,9,20,14,14,7,54,27,40,Hartford,59,18,1,9,20,15,0,26,4,12,6,24,7,56,23,40
12/12/2012,0,Albany,70,13,0,6,10,11,0,31,11,23,18,25,10,53,21,40,S. Carolina St.,61,17,3,3,13,13,0,25,6,4,3,21,8,57,25,40
12/12/2012,0,UCF,72,14,2,6,15,19,0,41,11,15,5,12,3,52,32,40,Bethune-Cookman,62,18,1,8,8,14,0,24,10,14,6,16,4,63,26,40
12/12/2012,0,Fairfield,62,23,2,12,8,18,0,35,7,7,4,22,6,62,26,40,Wis. Milwaukee,46,10,2,4,17,4,0,33,6,25,17,18,3,47,13,40
12/12/2012,0,UMBC,61,25,3,6,14,12,0,30,10,22,17,25,6,54,19,40,Coppin St.,80,19,2,9,11,13,0,37,12,27,19,17,5,58,28,40
12/12/2012,0,Maryland,71,13,9,5,22,19,0,43,7,19,15,19,6,43,25,40,Monmouth,38,13,1,9,12,7,0,27,15,8,7,14,3,68,14,40
12/12/2012,0,Rice,70,19,2,5,7,19,0,18,6,15,6,20,6,58,29,40,Long Island,97,17,5,5,11,21,0,35,8,23,17,19,10,54,35,40
12/12/2012,0,McNeese St.,80,12,4,5,8,17,0,34,7,18,13,11,3,61,32,40,Louisiana Tech,72,14,4,5,8,16,0,37,14,13,8,21,4,70,30,40
12/12/2012,0,New Orleans,79,22,2,12,19,18,0,25,11,29,12,12,7,54,30,40,Nicholls St.,76,21,2,8,25,13,0,30,8,26,16,11,4,47,28,40
12/12/2012,0,Arizona St.,61,14,5,6,13,13,0,32,6,19,8,15,3,58,25,40,DePaul,78,22,5,6,14,16,0,39,8,10,5,14,5,68,34,40
12/12/2012,0,Wisconsin,65,11,8,5,6,15,0,30,5,20,12,13,5,51,24,40,Wis. Green Bay,54,21,1,3,9,6,0,32,8,12,9,12,3,56,21,40
12/12/2012,0,Baylor,85,9,7,6,9,17,0,35,16,8,6,29,11,71,34,40,Lamar,68,9,1,6,14,23,0,23,8,7,5,5,3,61,30,40
12/12/2012,0,Fresno St.,43,18,4,8,14,7,0,26,6,11,7,18,4,54,16,40,Colorado,50,14,2,7,16,7,0,39,10,21,12,4,2,43,18,40
12/12/2012,0,Portland St.,74,21,1,6,18,12,0,24,9,9,6,12,2,59,33,40,Oregon St.,79,13,5,12,14,17,0,26,15,29,18,6,1,59,30,40
12/13/2012,0,Tennessee,69,20,3,6,17,8,0,28,6,36,29,10,2,40,19,40,Wichita St.,60,28,4,7,16,10,0,28,15,20,12,20,6,55,21,40
12/13/2012,0,Belmont,64,13,7,5,14,12,0,37,10,9,6,16,4,54,27,40,Middle Tenn. St.,49,15,5,6,11,8,0,33,18,14,10,16,3,63,18,40
12/13/2012,0,Fla Gulf Coast,76,20,2,6,17,13,0,32,9,23,12,16,4,54,30,40,Florida Intl.,73,19,1,7,15,10,0,29,12,23,13,29,10,60,25,40
12/13/2012,0,N.J.I.T.,71,26,8,7,16,12,0,33,13,20,11,22,10,65,25,40,N.C. A&T,76,18,13,6,17,14,0,44,15,38,25,15,7,56,22,40
12/13/2012,0,TX Arlington,81,23,8,19,19,13,0,45,13,28,22,10,3,63,28,40,Houston Baptist,47,20,3,10,28,9,0,31,9,21,11,18,2,55,17,40
12/13/2012,0,LA Monroe,39,12,4,2,15,6,0,30,8,20,11,14,4,48,12,40,Southern,68,18,7,12,10,14,0,33,4,17,13,20,7,54,24,40
12/13/2012,0,Alabama St.,74,17,4,3,12,19,0,32,10,24,8,17,10,54,28,40,Troy,68,20,3,5,9,9,0,28,10,24,17,31,9,60,21,40
12/13/2012,0,Washington St.,52,11,2,1,19,15,0,41,14,14,9,19,3,49,20,40,Jackson St.,41,14,2,9,11,9,0,22,8,12,10,24,5,57,13,40
12/13/2012,0,Seattle,74,23,3,9,10,13,0,28,15,27,14,26,10,67,25,40,Washington,87,24,6,8,12,12,0,39,12,27,21,11,4,57,31,40
12/13/2012,0,CSU Fullerton,66,20,2,7,10,12,0,26,6,15,14,22,6,51,23,40,Idaho St.,53,17,1,7,17,8,0,28,7,19,15,14,4,45,17,40
12/14/2012,0,Old Dominion,71,22,3,10,13,17,0,28,12,16,12,20,9,54,25,40,UCF,75,15,0,8,16,14,0,27,9,25,19,14,8,44,24,40
12/14/2012,0,Army,96,18,3,11,15,20,0,37,8,21,17,27,13,59,33,40,Maine,67,21,3,8,16,12,0,28,12,14,7,21,6,66,27,40
12/14/2012,0,Miami (FL),77,12,12,9,12,11,0,40,9,26,16,15,7,56,27,40,Charlotte,46,24,3,4,16,5,0,33,12,11,4,14,2,63,20,40
12/14/2012,0,Mississippi,77,20,9,13,18,17,0,40,16,18,11,28,10,64,28,40,E. Tennessee St.,55,17,2,9,22,8,0,32,10,24,14,22,5,55,18,40
12/14/2012,0,Boise St.,89,15,2,13,17,13,0,42,18,31,23,19,8,63,29,40,LSU,70,26,5,8,20,16,0,25,10,11,8,29,10,59,26,40
12/15/2012,0,Ohio St.,90,20,5,10,12,25,0,31,6,19,12,18,6,61,36,40,N.C. Asheville,72,17,4,2,17,14,0,26,7,19,16,20,6,59,25,40
12/15/2012,0,Georgetown,81,14,4,9,9,16,0,32,12,33,23,15,6,53,26,40,Western Carolina,68,25,0,8,15,16,0,23,8,14,9,22,11,52,24,40
12/15/2012,0,North Carolina,93,19,2,6,12,20,0,38,9,24,19,14,6,67,34,40,East Carolina,87,20,5,8,9,15,0,34,9,27,21,27,10,67,28,40
12/15/2012,0,Massachusetts,78,24,4,11,18,16,0,47,9,47,31,19,3,55,22,45,Elon,73,31,1,5,16,13,0,50,18,29,19,35,8,77,23,45
12/15/2012,0,Detroit,80,17,4,9,12,11,0,33,12,39,26,20,8,55,23,40,Akron,73,23,7,6,19,13,0,29,8,22,11,16,6,53,28,40
12/15/2012,0,Kentucky,88,20,10,12,14,18,0,41,17,26,16,22,8,66,32,40,Lipscomb,50,23,3,5,24,5,0,27,9,24,13,10,3,48,17,40
12/15/2012,1,Butler,88,27,4,5,18,13,0,37,17,16,11,24,11,69,33,45,Indiana,86,18,4,13,13,14,0,31,12,38,27,12,5,63,27,45
12/15/2012,1,Marshall,56,15,2,4,20,9,0,28,11,27,14,12,8,43,17,40,Cincinnati,72,22,3,9,11,14,0,35,14,13,8,17,6,64,29,40
12/15/2012,0,Ill. Chicago,74,15,3,11,14,22,0,30,8,18,12,29,12,54,25,40,East. Michigan,48,18,3,6,19,4,0,35,14,10,7,10,1,59,20,40
12/15/2012,0,St. Bonaventure,87,21,6,9,20,18,0,31,7,22,19,16,8,56,30,40,Cleveland St.,53,22,4,9,20,3,0,28,11,28,19,10,2,48,16,40
12/15/2012,0,Ohio,49,12,2,6,17,12,0,30,9,13,7,17,6,51,18,40,Winthrop,50,11,4,5,14,7,0,27,7,21,14,21,4,48,16,40
12/15/2012,1,Oklahoma,64,11,4,10,11,11,0,27,9,19,18,16,4,54,21,40,Texas A&M,54,15,1,7,19,9,0,30,9,12,9,11,5,50,20,40
12/15/2012,0,Penn St.,80,21,5,2,11,15,0,37,6,31,21,18,7,53,26,45,Delaware St.,76,24,5,6,8,10,0,31,4,24,18,30,10,60,24,45
12/15/2012,0,Rhode Island,72,12,4,12,11,17,0,22,7,14,12,23,10,51,25,40,SMU,50,13,1,3,22,12,0,26,8,13,9,11,3,44,19,40
12/15/2012,1,Virginia Tech,73,23,4,5,13,7,0,37,18,17,13,27,6,68,27,40,Georgia Southern,78,17,3,3,17,15,0,35,12,27,17,26,11,57,25,40
12/15/2012,0,Marquette,71,14,2,11,15,15,0,40,17,32,24,9,1,55,23,40,Savannah St.,51,22,3,12,20,14,0,20,4,16,9,13,2,47,20,40
12/15/2012,0,Hofstra,57,16,2,4,15,12,0,36,10,22,16,22,5,50,18,40,Wright St.,63,19,1,8,9,15,0,31,6,15,11,21,8,55,22,40
12/15/2012,0,Evansville,80,15,2,9,19,17,0,33,13,33,26,15,6,51,24,40,Alabama St.,67,26,0,10,21,18,0,25,10,15,11,21,8,52,24,40
12/15/2012,0,Memphis,78,33,7,9,24,18,0,31,11,20,14,17,6,56,29,40,Louisville,87,20,2,9,12,15,0,28,10,46,38,17,7,50,21,40
12/15/2012,0,Arizona St.,61,17,9,11,14,16,0,40,12,13,7,14,2,57,26,40,Dartmouth,42,18,2,5,16,9,0,31,7,15,5,16,5,49,16,40
12/15/2012,0,AR Little Rock,72,25,4,9,17,11,0,34,4,40,24,14,8,45,20,40,Tulsa,65,32,0,4,18,8,0,34,7,28,16,20,5,55,22,40
12/15/2012,0,Howard,60,12,2,3,7,10,0,32,11,19,13,8,1,54,23,40,Liberty,53,19,6,3,15,9,0,37,16,11,6,26,9,56,19,40
12/15/2012,0,VCU,73,20,5,11,11,16,0,29,9,22,16,25,9,51,24,40,Alabama,54,22,1,7,16,8,0,21,6,25,19,11,3,41,16,40
12/15/2012,0,Wagner,77,26,6,11,17,17,0,41,15,21,13,16,6,62,29,45,Coppin St.,65,20,3,7,19,10,0,29,8,34,24,18,7,47,17,45
12/15/2012,0,Oregon,60,14,3,6,16,13,0,37,8,14,8,13,2,54,25,40,Nebraska,38,18,0,9,16,7,0,21,4,7,5,17,3,49,15,40
12/15/2012,0,Stanford,75,18,4,12,9,12,0,37,15,25,18,29,7,67,25,40,UC Davis,52,19,3,2,14,12,0,29,5,13,11,16,3,53,19,40
12/15/2012,0,Georgia,78,14,4,8,16,14,0,45,16,37,20,12,4,61,27,45,Iona,81,26,2,9,11,18,0,19,4,16,11,36,12,63,29,45
12/15/2012,1,Iowa St.,86,21,5,10,17,15,0,44,15,41,30,19,4,59,26,40,Drake,77,31,0,7,14,15,0,28,5,21,17,20,6,62,27,40
12/15/2012,1,St. John's,77,19,9,9,8,19,0,41,14,16,11,14,6,69,30,40,St. Francis (NY),60,18,2,2,13,12,0,39,14,19,11,24,7,67,21,40
12/15/2012,1,Notre Dame,81,16,5,8,11,19,0,35,6,33,24,15,5,53,26,40,Purdue,68,24,0,5,15,10,0,26,7,19,14,12,4,61,25,40
12/15/2012,0,New Mexico,73,17,11,4,6,15,0,34,6,35,26,13,7,47,20,40,New Mexico St.,58,23,4,4,8,12,0,31,10,19,16,16,4,58,19,40
12/15/2012,0,Richmond,76,15,1,10,13,14,0,27,9,23,19,21,9,47,24,40,Stetson,57,21,1,5,16,14,0,27,10,14,9,19,2,52,23,40
12/15/2012,0,Denver,82,18,5,6,10,20,0,27,3,8,4,24,14,53,32,40,Nebraska Omaha,47,9,3,1,17,8,0,27,8,15,8,12,3,49,18,40
12/15/2012,0,Nevada,59,18,4,7,15,10,0,41,13,24,17,23,2,57,20,40,San Francisco,51,19,1,6,17,7,0,27,5,22,15,15,2,50,17,40
12/15/2012,1,Syracuse,85,15,7,9,10,23,0,32,12,18,9,14,8,62,34,40,Canisius,61,15,0,3,18,11,0,33,13,12,9,30,12,57,20,40
12/15/2012,0,Kansas,89,14,7,10,11,25,0,39,7,16,13,21,10,65,33,40,Belmont,60,15,2,7,17,15,0,29,4,10,8,38,8,64,22,40
12/15/2012,0,N.C. State,84,19,7,12,17,21,0,41,9,28,18,11,4,54,31,40,Norfolk St.,62,21,1,9,16,10,0,28,13,23,17,16,3,64,21,40
12/15/2012,0,USC,70,10,10,3,12,16,0,46,8,12,9,20,9,50,26,40,UC Riverside,26,13,0,10,8,1,0,27,10,10,3,14,1,58,11,40
12/15/2012,0,IUPUI,61,17,2,11,19,9,0,21,9,15,12,15,5,56,22,40,Indiana St.,75,15,3,6,18,14,0,36,9,14,11,13,6,58,29,40
12/15/2012,0,Towson,48,13,3,2,6,10,0,28,9,10,4,18,6,56,19,40,North Dakota St.,65,11,6,3,8,13,0,31,7,19,17,20,6,48,21,40
12/15/2012,0,Pittsburgh,89,18,2,5,9,28,0,37,15,16,12,9,3,55,37,40,Bethune-Cookman,40,14,0,3,10,6,0,6,3,16,11,16,3,43,13,40
12/15/2012,0,Clemson,80,13,4,10,17,20,0,47,11,22,15,17,5,57,30,40,Florida A&M,57,16,1,6,13,11,0,31,11,13,9,22,6,66,21,40
12/15/2012,0,Washington,75,14,10,6,15,18,0,39,11,26,12,21,7,55,28,40,Jackson St.,67,23,1,9,13,12,0,30,11,16,11,23,8,66,24,40
12/15/2012,0,Bucknell,74,12,4,2,9,13,0,37,9,17,14,8,4,56,28,40,La Salle,66,17,4,6,6,3,0,27,9,16,14,14,4,62,24,40
12/15/2012,0,Davidson,77,10,3,7,10,12,0,34,9,20,16,22,9,53,26,40,N.C. Wilmington,61,18,2,6,9,6,0,25,8,10,4,7,3,57,27,40
12/15/2012,0,Dayton,81,22,4,6,15,18,0,41,16,22,15,21,8,62,29,40,Florida Atlantic,56,19,8,3,19,10,0,27,11,26,20,13,4,53,16,40
12/15/2012,0,Gardner-Webb,71,20,5,10,10,15,0,28,7,17,9,17,4,61,29,40,Citadel,58,17,4,4,20,10,0,40,13,23,16,15,4,55,19,40
12/15/2012,0,Presbyterian,59,12,0,3,14,13,0,28,7,13,10,18,5,51,22,45,Jacksonville St.,66,14,3,5,14,9,0,29,8,20,14,23,10,49,21,45
12/15/2012,0,Robert Morris,91,18,0,19,10,23,0,23,8,15,10,28,13,67,34,40,Duquesne,69,11,2,5,25,14,0,38,14,19,11,22,6,54,26,40
12/15/2012,0,Loyola (MD),79,24,2,5,14,18,0,37,8,31,22,9,3,49,27,40,Mount St. Mary's,57,28,0,1,10,11,0,30,14,17,5,34,8,65,22,40
12/15/2012,0,Southern Miss,93,12,3,14,10,18,0,32,13,28,18,16,7,57,34,40,Grambling St.,45,23,2,4,26,14,0,18,7,8,6,27,9,46,15,40
12/15/2012,1,Michigan,81,18,3,8,14,13,0,25,7,27,18,21,7,50,28,40,West Virginia,66,21,2,10,13,12,0,26,9,24,20,21,6,52,20,40
12/15/2012,0,Auburn,64,19,6,3,12,15,0,37,14,8,6,17,8,58,25,40,Furman,50,14,4,4,8,9,0,27,10,17,13,22,5,52,16,40
12/15/2012,0,Arkansas,97,13,10,16,11,24,0,41,21,20,13,24,10,79,37,40,Alcorn St.,59,19,5,8,24,10,0,26,8,18,12,10,3,53,22,40
12/15/2012,0,Saint Louis,73,15,7,7,9,12,0,35,12,27,20,10,3,54,25,40,Tenn-Martin,51,23,2,3,13,9,0,29,8,16,12,17,5,50,17,40
12/15/2012,0,South Dakota,73,24,3,3,17,12,0,34,9,29,25,16,4,55,22,40,Ball St.,80,24,3,6,11,13,0,35,10,30,20,13,6,59,27,40
12/15/2012,0,Vanderbilt,71,17,3,7,9,17,0,35,13,19,9,21,10,51,26,40,Alabama A&M,46,15,0,4,13,7,0,25,9,17,12,17,4,46,15,40
12/15/2012,0,Rice,51,18,1,8,15,11,0,26,4,14,9,18,6,48,18,40,Hartford,58,10,1,6,15,13,0,34,7,12,8,18,8,51,21,40
12/15/2012,0,Houston,85,16,3,5,9,23,0,42,10,11,7,28,14,67,32,40,LA Lafayette,63,12,3,5,11,12,0,32,7,17,11,21,4,60,24,40
12/15/2012,0,Texas,75,22,4,8,14,12,0,42,10,21,17,15,4,68,27,40,Texas St.,63,21,1,9,18,10,0,38,8,30,18,20,5,58,20,40
12/15/2012,0,Wis. Milwaukee,58,15,4,6,16,8,0,30,13,16,15,25,5,59,19,40,Tennessee Tech,69,19,3,9,14,13,0,36,14,13,10,17,3,59,28,40
12/15/2012,0,Pacific,71,19,0,5,13,17,0,33,5,24,18,18,9,51,22,40,Santa Clara,75,19,5,6,11,14,0,39,15,21,18,33,9,65,24,40
12/15/2012,0,TX Pan American,75,15,1,6,9,15,0,20,4,18,10,13,5,59,30,40,Lamar,70,18,4,3,17,10,0,34,10,16,8,4,2,56,30,40
12/15/2012,0,Loyola Chicago,59,15,4,7,15,13,0,33,10,14,9,18,8,51,21,40,Mississippi St.,51,20,8,6,15,7,0,27,9,16,10,17,5,48,18,40
12/15/2012,0,Samford,57,24,3,3,16,13,0,26,10,22,15,13,4,44,19,40,Sam Houston St.,73,21,1,9,11,15,0,28,9,24,18,19,7,50,24,40
12/15/2012,0,Troy,57,19,2,7,9,14,0,29,9,10,6,18,5,54,23,40,Georgia St.,56,14,3,5,12,4,0,34,11,23,15,13,3,49,19,40
12/15/2012,0,Wis. Green Bay,70,18,2,4,16,12,0,26,6,31,26,13,6,47,19,40,Southern Ill.,72,23,3,8,11,13,0,25,6,19,16,14,6,53,25,40
12/15/2012,0,Missouri St.,54,28,0,6,11,13,0,18,4,12,6,6,4,50,22,40,Valparaiso,62,16,4,6,16,13,0,32,9,36,25,21,7,37,15,40
12/15/2012,1,Gonzaga,68,17,5,6,14,15,0,27,8,20,17,12,3,51,24,40,Kansas St.,52,16,5,6,18,10,0,23,7,19,14,18,6,48,16,40
12/15/2012,0,UCLA,95,13,9,9,14,25,0,36,7,24,20,23,9,59,33,40,Prairie View A&M,53,21,1,7,18,11,0,29,11,7,4,14,5,64,22,40
12/15/2012,0,Montana,67,15,2,7,14,17,0,31,2,14,9,25,8,58,25,50,South Dakota St.,68,14,1,9,13,15,0,46,14,11,9,22,7,69,26,50
12/15/2012,0,Weber St.,68,19,1,4,11,11,0,27,10,25,14,19,4,56,25,40,BYU,78,20,2,6,13,10,0,36,9,20,18,10,2,54,29,40
12/15/2012,0,Utah Valley,63,13,3,6,10,8,0,19,4,16,13,23,8,47,21,40,Utah St.,69,14,2,5,11,12,0,33,11,10,8,14,3,53,29,40
12/15/2012,0,Arizona,65,11,3,8,10,12,0,21,4,21,18,20,7,44,20,40,Florida,64,12,2,4,14,13,0,27,11,8,6,18,10,52,24,40
12/15/2012,0,San Diego St.,72,10,8,9,11,12,0,30,9,19,16,12,4,50,26,40,San Diego,56,15,1,6,13,15,0,30,14,6,5,15,5,60,23,40
12/15/2012,0,Fresno St.,51,19,7,9,9,7,0,28,10,24,20,16,3,55,14,40,UC Irvine,58,19,2,2,18,9,0,42,13,20,17,16,3,55,19,40
12/15/2012,0,California,64,22,6,4,8,12,0,47,16,13,7,17,3,78,27,40,Creighton,74,15,6,5,7,13,0,36,6,21,16,22,8,61,25,40
12/16/2012,0,Rutgers,88,17,4,13,22,18,0,27,4,33,29,10,5,45,27,40,UAB,79,26,1,12,19,14,0,24,11,18,15,24,6,66,29,40
12/16/2012,0,Boston Coll.,61,14,5,4,10,9,0,45,15,19,13,22,2,65,23,45,New Hampshire,59,19,2,7,9,9,0,35,8,14,7,19,4,62,24,45
12/16/2012,0,Boston U.,69,17,0,9,10,12,0,27,7,23,17,19,6,61,23,45,Quinnipiac,62,19,5,3,20,10,0,37,10,14,8,14,4,57,25,45
12/16/2012,0,Seton Hall,77,17,4,6,15,18,0,34,7,30,22,25,11,48,22,40,N.C. A&T,66,18,3,8,14,13,0,29,7,22,15,20,7,57,22,40
